998
4122	7164
9920	6515
4877	3840
5300	6321
2973	4222
3051	7031
9089	6458
9064	9903
9208	4857
9586	468
5155	6952
3427	3164
9891	808
2614	5932
7883	3229
8764	5474
7834	1547
6447	9880
1988	1711
7916	4845
1979	9144
4489	6368
6704	2917
3458	3003
5846	1785
5792	1249
2397	4306
999	6028
1972	4025
8271	9877
3118	3534
607	9652
5841	5790
3458	9124
996	2040
1252	8148
2188	6611
160	6332
3321	9701
5485	5157
4199	750
3214	3421
1390	8728
1979	9375
6843	1025
9166	9892
9192	6448
9728	4188
1181	2241
9158	333
2717	6688
7407	2863
3933	1134
5153	1339
5527	5072
5244	7742
8366	8045
5831	7196
8626	7125
2718	9458
4815	8923
5943	2923
5739	9708
5407	9183
8619	7947
120	8564
3313	2932
8136	2518
2889	479
3332	4949
9674	7409
239	3241
1403	946
6417	2607
623	7880
9322	2396
6543	9684
5783	293
2123	4834
6059	8137
5551	2246
5751	259
2419	4571
3033	8486
1455	5180
2386	2937
2005	2635
1494	5832
1316	4643
1500	3546
6350	1008
9718	3959
8179	1317
846	9500
2577	2055
8599	5895
1608	1434
6988	4268
3103	2755
5748	9578
8858	5387
3616	7036
4728	3305
9366	4939
1150	2742
5966	7830
8615	2158
8733	6732
4759	8958
6670	3140
2854	4440
5588	7201
7876	4535
1615	6260
1216	2813
634	359
2858	1167
4528	1592
1018	1986
150	734
6509	6295
3813	7224
7129	6650
6031	6595
3933	9374
1172	5407
2736	3089
4116	1503
5548	1296
8258	449
4521	1244
3307	489
2234	9155
9563	6001
3468	5042
7780	3961
7403	1454
1397	1898
9682	4415
9197	5636
1718	2541
4477	2574
6123	910
6958	6506
7065	4849
4453	3675
1683	6827
8627	3694
306	3315
7120	8428
9956	3480
9021	2951
3866	7731
2252	8277
1203	4129
7017	6456
358	9542
8772	2599
1362	8979
4593	8596
1232	7927
1496	5800
4348	4836
4226	5945
415	2535
4764	3091
8563	4700
5906	6863
1997	9604
5813	7338
7054	5291
1787	1760
4739	6331
1506	3574
9232	5401
4416	6691
2818	7361
2883	3533
1805	3152
5401	9905
6482	1781
1483	452
7522	2867
1245	8147
430	584
4148	4464
6753	9891
4812	2763
354	6639
5114	6172
7539	5481
2875	8276
9730	6750
7717	9864
4924	3166
8669	9693
337	1301
7057	6044
661	6270
6876	3162
3640	4980
8600	1899
9712	3997
7031	3194
1801	8080
7493	3764
8689	2218
1962	492
6177	3938
9415	9706
5794	371
5825	7208
517	1789
1719	9290
5658	926
1623	9059
2215	3888
3401	7513
713	7283
1474	144
8132	9112
7535	1057
2332	4626
8674	2082
8332	7057
2402	2894
1044	6185
9318	2724
6937	8466
5226	5996
175	8143
8683	1659
7274	3058
1426	8035
4167	2217
7644	3242
3483	6527
2448	2897
2085	2741
5570	6462
5785	8777
9818	1529
6571	5155
8189	502
3862	9670
5507	8947
7962	8585
1760	2161
1068	598
7307	8359
793	8020
7942	6812
6252	1813
7474	4995
7430	5619
6524	1047
229	7860
279	5301
1004	2966
4665	5887
4506	1658
3145	7667
5128	1842
3726	8165
3259	2007
627	4850
7324	6932
822	2019
4092	1871
7852	1310
4118	8165
8608	7913
940	4022
8048	9896
6917	484
6174	8592
4449	8465
4718	5353
9354	5280
7241	6585
8888	2822
1256	3556
5081	1259
9347	6701
2008	7416
5979	4360
1686	5650
5062	8755
3595	2019
4568	6968
8417	8901
8104	8853
6750	7114
3955	9051
397	1517
4392	9815
8808	9717
9296	755
4280	1636
7854	1542
1682	8433
9809	3066
3803	9917
7891	1534
767	4522
4376	893
5897	8588
4562	8577
7334	9704
5144	1977
7655	8298
4914	5621
5391	9343
9625	4306
4609	4199
6505	5103
4666	6488
5858	6449
1377	270
6331	7819
2220	7075
8713	2748
1594	7056
2394	6272
5885	9727
1266	6492
2295	357
757	826
2486	6313
5946	9045
9428	8711
5796	4677
2614	3267
7879	1626
8176	1042
7419	4316
9051	1606
2083	9717
219	127
4579	8137
3292	3070
9027	8768
1329	989
2665	4410
2044	8481
5770	5268
5089	8070
4297	7340
5422	6108
5757	7934
6493	5618
7179	4786
3353	3317
2534	9819
9113	3562
9985	2992
3507	3251
8025	4272
5531	3123
7779	4510
2913	167
3440	5085
2425	1408
7231	5950
8728	8130
7028	1005
9215	3383
2072	6965
9788	7400
3419	8463
5006	2974
4222	9402
5472	7809
2891	152
9789	875
3052	7497
409	6918
4419	4969
793	6809
5377	6940
5220	7849
6473	4617
4190	7521
6793	8205
4468	8538
3693	1211
2865	5786
5430	8354
6494	260
8931	2480
673	484
764	2002
2576	1932
5713	712
5239	5853
1125	5276
5906	9483
8350	9913
6091	639
8944	2093
7061	768
3871	4454
6960	5975
9185	1607
9843	6488
1750	1061
2991	4644
2559	4261
7708	4747
8902	2765
7658	7040
3478	9792
6382	6237
9358	5064
9586	4377
8234	6381
2112	1981
9851	9243
9073	8222
3069	6964
8745	6388
4886	9620
2390	2729
7773	399
1753	4372
7444	4260
1784	2963
4113	1201
3639	8637
2128	8829
7083	1505
945	9475
7650	5058
9918	2712
3929	7575
912	3241
9087	2541
3277	497
9685	9297
3154	8252
2986	4707
7046	1727
5206	5605
4639	6284
5615	4243
3543	9862
406	1382
8265	3353
3475	9852
8751	4307
9008	8214
906	1060
6786	6130
3008	5095
2458	5634
1829	7128
8475	3898
1008	6019
9813	3539
1645	3046
9797	3472
2452	3982
6952	1998
6804	5498
8606	6458
4773	3862
8153	7933
6079	715
5031	2307
4113	176
503	5616
7218	7511
3262	1548
2472	3338
8659	2659
1405	9852
4830	4815
598	5556
9354	2138
9382	2102
8909	9168
6661	6199
6623	8755
607	8691
6795	9742
8554	6577
9847	1373
838	188
619	7790
9068	7353
5465	7664
5989	1976
2809	8100
2539	5987
8893	4327
8093	7454
9899	742
6548	8393
7592	3777
3128	5093
5257	4408
4080	9183
3197	2494
6117	8790
9499	8933
4566	560
7423	6588
149	8035
9194	6521
5029	4321
9584	667
2999	2414
9902	1780
7793	2462
6374	8728
8896	6987
6005	7667
3415	9825
423	6678
9066	9172
9494	9813
7885	2875
6874	7921
263	3807
9513	2902
4312	2673
9688	7639
4082	2761
6160	4178
7488	604
9980	4650
3591	9906
5349	2019
4404	6926
2351	5558
6383	1389
5455	580
4682	2600
6126	8289
5628	9269
7969	6624
3155	6543
3430	7002
483	3064
7083	9151
2766	4277
6303	480
2041	4780
4607	7300
3044	5024
7991	8036
9024	2069
4577	7465
1793	8233
7364	8498
9433	8216
2884	8294
7325	9915
6471	1143
7608	9724
4426	9807
2015	110
6234	7730
8732	7354
7973	7516
3740	4977
2826	980
6638	7439
1453	3250
9533	8221
4493	2541
8864	998
447	3123
9125	5271
9719	7432
8637	5946
2966	2303
231	3291
4067	7422
6665	4211
212	7493
2249	9702
4079	2482
8119	1430
8015	6483
3550	8667
5712	5199
2956	3146
9851	2942
7668	126
2643	3758
5279	5394
2373	9997
2214	6114
3159	7209
8319	2480
6918	6440
6447	9731
1021	1790
2550	418
8003	4294
5034	767
5775	7618
4142	9751
6713	5906
4724	4473
5148	7636
9157	1709
5514	3969
9238	154
9826	339
199	4643
3727	159
6357	2535
3684	3626
6597	4592
2491	7020
3276	8345
6602	8044
766	9036
4918	2697
7118	3985
7422	9237
3424	1603
3192	1759
4933	3108
3177	2159
6109	185
1080	6936
1692	4483
4778	428
7721	9958
1522	5966
9904	6248
8729	1685
4318	8313
7246	649
9476	2325
4461	7847
7726	8295
1322	1780
4701	6902
3488	6412
3755	9530
8426	9854
8764	2581
6036	8763
6234	3833
8383	6414
1966	1820
3682	1144
9208	730
3528	1596
9043	2660
618	9616
952	149
9437	7081
2148	2687
2552	7121
6323	4969
3750	268
7891	9215
